title,name,email
Monsieur,LEFORT,infos@mairie-douvres14.com
Monsieur,LETHUILLIER,mairie.plumetot@wanadoo.fr
Monsieur,LE BOUCHER,mairie.criqueville-en-bessin@nordnet.fr
Monsieur,BIGOT,grandcamp-maisy@wanadoo.fr
Monsieur,HOUYVET,mairie.stpierredumont@orange.fr
Monsieur,POTTIER,mairie@colombelles.fr
Monsieur,POUILLE,mairie@ville-courseulles.fr
Monsieur,LACHÈVRE,mairiedegrayesurmer@orange.fr
Monsieur,GUÉRIN,mairiedereviers@wanadoo.fr
Monsieur,BEAUDOIN,mairie.amblie@wanadoo.fr
Madame,POUCHIN,banvillemairie@wanadoo.fr
Monsieur,DUBOIS,mairie.bazenville@nordnet.fr
Monsieur,RICHARD,mairie.colombiers14@orange.fr
Monsieur,SAINT,commune-coulombs@wanadoo.fr
Monsieur,DE PONCINS,mairie.crepon@wanadoo.fr
Monsieur,BÉRON,mairie@creully.fr
Madame,BARBEDETTE,communedecully@orange.fr
Monsieur,LANDEMAINE,mairie-lefresnecamilly@orange.fr
Monsieur,LEU,mairie.lantheuil@orange.fr
Madame,CLAIR,rucquevillemairie@orange.fr
Monsieur,DUROCHER,stgabrielbrecy@orange.fr
Monsieur,GERLET,mairie.stecroixsurmer@wanadoo.fr
Madame,BLOUET,mairie.tierceville@wanadoo.fr
Monsieur,JULIEN,mairie.villierslesec@orange.fr
Monsieur,MONTAIGNE,mairie.balleroy@wanadoo.fr
Monsieur,LEBOURGEOIS,mairie.la-bazoque@wanadoo.fr
Monsieur,LEGER,mairiedecahagnolles@wanadoo.fr
Monsieur,FAUVEL,mairie.campigny.14@orange.fr
Monsieur,MARIE,mairie-castillon@wanadoo.fr
Monsieur,DELAHAYE,mairie.litteau@wanadoo.fr
Monsieur,COURCHANT,mairie.montfiquet@wanadoo.fr
Monsieur,RICHER,mairienoronpoterie@wanadoo.fr
Madame,BELLEMAIN,stpaulduvernay@wanadoo.fr
Madame,GADY-DUQUESNE,mairiedutronquay@wanadoo.fr
Monsieur,PACARY,mairie.trungy@wanadoo.fr
Monsieur,GRANGER,mairie.vaubadon@wanadoo.fr
Madame,GOURNEY-LECONTE,commune-campagnolles@orange.fr
Monsieur,MALOISEL,mairie.coulonces@wanadoo.fr
Monsieur,VÉLANY,mairie.maisoncelleslajourdan@wanadoo.fr
Madame,DESMOTTES,mairie.roullours@wanadoo.fr
Monsieur,MARY,mairie-st-germain-de-tallevende@wanadoo.fr
Monsieur,GALLIER,mairie-truttemer.le.grand@wanadoo.fr
Monsieur,CHENEL,mairie.truttemerlepetit@orange.fr
Madame,BIHEL,mairie-de-vaudry@wanadoo.fr
Monsieur,ANDREU-SABATER,jpb@mairie-vire.fr
Monsieur,HOYÉ,gonnevillesurmer14.mairie@wanadoo.fr
Monsieur,MOISSON,mairie-houlgate@wanadoo.fr
Monsieur,PORET,mairie.commes@orange.fr
Monsieur,CAVEY,mairie@portenbessin-huppain.fr
Monsieur,VALLY,mairie.saintehonorinedespertes@orange.fr
Monsieur,CHANU,mairie-luc-sur-mer@wanadoo.fr
Monsieur,FRANCOIS,bourguebus@wanadoo.fr
Monsieur,DUBREUIL,commune-de-conteville@orange.fr
Monsieur,JEANNE,mairie.garcelles@wanadoo.fr
Monsieur,BOUHIER,grentheville.mairie@wanadoo.fr
Monsieur,BELLANGER,hubert-folie@wanadoo.fr
Madame,GIBEAU,commune-poussylacampagne@orange.fr
Monsieur,VIEL,mairie.rocquancourt@wanadoo.fr
Monsieur,LECOEUR,mairie.saintaignan@orange.fr
Monsieur,JOUIN,mairie.soliers@wanadoo.fr
Monsieur,DÉRU,communetillylacampagne@orange.fr
Monsieur,FRANCOISE,accueil.mairie@blainville-sur-orne.fr
Monsieur,BAR,mairie.clecy@wanadoo.fr
Monsieur,MOREL,mairie.stlambert@wanadoo.fr
Monsieur,LADAN,mairie.stremysurorne@wanadoo.fr
Monsieur,BRISSET,mairielevey@orange.fr
Monsieur,BREARD,mairielavillette@orange.fr
Monsieur,DAUFRESNE,mairie.fumichon@orange.fr
Monsieur,CHARBONNEAU,mairie.moyaux@wanadoo.fr
Monsieur,CHAMPION,mairie.ouilly.du.houley@wanadoo.fr
Madame,LEROY,mairie.isa@wanadoo.fr
Monsieur,CANU,mairablon@wanadoo.fr
Monsieur,BERNARD,barneville-la-bertran.maire@wanadoo.fr
Monsieur,BAILLEUL,mairie.equemauville@wanadoo.fr
Monsieur,DELAMARE,mairie.fourneville@wanadoo.fr
Monsieur,ANDRIEU,mairie.genneville@wanadoo.fr
Monsieur,LE SAUVAGE,mairie.gonneville@wanadoo.fr
Monsieur,LAMARRE,mairie@ville-honfleur.fr
Madame,LEVILLAIN,mairie.pennedepie@wanadoo.fr
Monsieur,MATHIEU, mairierivierestsauveur@orange.fr
Monsieur,GUILLOUARD,mairie@anguerny.fr
Monsieur,DELAHAYE,mairie.anisy@wanadoo.fr
Monsieur,GAUQUELIN,mairie.basly@wanadoo.fr
Monsieur,YVER,mairie.cairon@wanadoo.fr
Monsieur,BERTRAND,commune.cambes@wanadoo.fr
Monsieur,TOMALAK,colomby-sur-thaon@wanadoo.fr
Monsieur,GUÉGUÉNIAT,mairie.epron@wanadoo.fr
Monsieur,CAILLÈRE,mairie.fontaine-henry@wanadoo.fr
Monsieur,MAURY,mairiethaon14@wanadoo.fr
Monsieur,ANIEL,villonslesbuissons@gmail.com
Monsieur,LAURENT,mairie-barou-en-auge@orange.fr
Monsieur,MEVEL,mairie-beaumais@wanadoo.fr
Madame,DEWAELE,mairiecrocy@orange.fr
Monsieur,CAILLOUET,damblainville.mairie@wanadoo.fr
Monsieur,GOULARD,commune-de-fourches@orange.fr
Monsieur,NOEL,mairie.marais@hotmail.fr
Monsieur,BACHELEY,mairie.morteaux-couliboeuf@wanadoo.fr
Monsieur,ROSET,mairie.moutiers@hotmail.fr
Monsieur,ORIOT,mairienorreyenauge@orange.fr
Madame,BAUDET,mairie@cagny.fr
Monsieur,AMILCAR,mairie.emieville@wanadoo.fr
Madame,PARIS,secretariat-general@frenouville.com
Monsieur,GRIEU,auberville14@orange.fr
Monsieur,LOUIS,mairie.st-vaastenauge@orange.fr
Monsieur,DURAND,mairie@ville-villers-sur-mer.fr
Monsieur,SÉRARD,accueil@carpiquet-mairie.fr
Monsieur,GERMAIN,mairie-basseneville@orange.fr
Monsieur,ROMAIN,mairiejanville14@wanadoo.fr
Monsieur,BIZET,mairiestouenmo@wanadoo.fr
Madame,LECOMTE,mairie.saintpair@wanadoo.fr
Monsieur,LEMONNIER,mairie.stpierredujonquet@wanadoo.fr
Madame,COTIGNY,mairie.de.st-samson@wanadoo.fr
Monsieur,LEMARCHAND,commune.troarn@orange.fr
Monsieur,FRANCOIS,commune.bretteville.laize@wanadoo.fr
Monsieur,VANDERMERSCH,cintheaux@wanadoo.fr
Monsieur,LANGEOIS,mairie-fresney-le-puceux@wanadoo.fr
Monsieur,LEHUGEUR,mairie.gouvix@gmail.com
Madame,BERNARD,lebo-mairie@wanadoo.fr
Monsieur,DESERT,mairieledetroit@orange.fr
Monsieur,DE BROSSARD,mairie.islesbardel@wanadoo.fr
Monsieur,LECOQ,mairiemesnilvillement@wanadoo.fr
Monsieur,LIETTA,commune.pierrefitte@wanadoo.fr
Monsieur,LEMERCIER,pierrepont.mairie@wanadoo.fr
Madame,GUIBOUT,courrier@pont-douilly.com
Monsieur,LETOURNEUR,mairie.rapilly@wanadoo.fr
Madame,MARGUERITTE,mairietreprel@wanadoo.fr
Monsieur,LECAPITAINE,mairieaubigny@wanadoo.fr
Monsieur,ALLARD,commune.bonnoeil@wanadoo.fr
Monsieur,BISSON,commune-de-cordey@orange.fr
Monsieur,MESNIL,mairieeraines@wanadoo.fr
Monsieur,MACÉ,mairie@falaise.fr
Monsieur,GUYET,mairie.fourneauxleval@orange.fr
Monsieur,GARCIA,mairie.fresne-la-mere@wanadoo.fr
Madame,GRENIER,mairiedelahoguette@orange.fr
Monsieur,MEURGEY,mairie.leffard@wanadoo.fr
Monsieur,DUFAY,mairie.leslogessaulces@orange.fr
Monsieur,LEFÈVRE,mairie.martignylante@wanadoo.fr
Monsieur,GIESZCZYK,mairie.noron-labbaye@wanadoo.fr
Madame,LEPETIT,mairie.pertheville@orange.fr
Madame,COUDIÈRE,s.germain.langot@wanadoo.fr
Monsieur,HUET,mairie.stmartindemieux@wanadoo.fr
Monsieur,GOUPIL,mairiecanivet@wanadoo.fr
Monsieur,LEROUX,mairie.stpierredubu@wanadoo.fr
Monsieur,LIVIC,mairiedesoulangy@wanadoo.fr
Monsieur,BINET,mairie-de-versainville@wanadoo.fr
Monsieur,DEWAELE,commune-de-vignats@orange.fr
Monsieur,RÉAL,mairievillylezfalaise@wanadoo.fr
Monsieur,MARIE,mairie.aignerville@wanadoo.fr
Monsieur,DESHAYES,mairieasnieres-en-bessin@orange.fr
Monsieur,D'ANDIGNÉ,mairie.bernesq@wanadoo.fr
Monsieur,PAIN,commune.bricqueville@orange.fr
Monsieur,THOMINES,mairie.colleville280@orange.fr
Monsieur,LEMONNIER,mairie.colombieres@wanadoo.fr
Madame,CALENGE,mairie.ecrammeville@wanadoo.fr
Madame,ANDRÉ,mairie.englesqueville-la-percee@wanadoo.fr
Madame,PICANT,mairie.lafolie@orange.fr
Monsieur,GERVAIS,mairie-de-formigny@wanadoo.fr
Madame,BINDAULT-LEMAITRE,mairie.louvieres@orange.fr
Monsieur,LEFÈVRE,mairie.mandeville.en.bessin@orange.fr
Monsieur,MARIETTE,mairie.rubercy@wanadoo.fr
Monsieur,TORCHEUX,mairie.russy@orange.fr
Monsieur,LAILLIER,mairie.stlaurent904@orange.fr
Monsieur,PASQUET,mairie.stmartindeblagny@wanadoo.fr
Monsieur,AIMABLE,mairie-surrain@orange.fr
Monsieur,RICHARD,mairie@ville-trevieres.fr
Monsieur,DE BELLAIGUE,mairie.viervillesurmer@wanadoo.fr
Monsieur,LENEVEU,accueil@giberville.fr
Monsieur,CAVELLEC,mairie@brettevillelorg.fr
Madame,BOUVET-PENARD,mairiedecarcagny@orange.fr
Monsieur,BOURGUIGNON,mairie@lasson14.fr
Monsieur,LAURENT,mairiedemartragny@wanadoo.fr
Monsieur,KOPEC,mairie.mesnilpatry@orange.fr
Monsieur,CHARPENTIER,mairie.putotenbessin@wanadoo.fr
Madame,MASSON,mairie-rosel@wanadoo.fr
Monsieur,COLBERT,mairie.stmanvieu@orange.fr
Monsieur,CALMELS,mairiestecroixgdtonne@orange.fr
Monsieur,NICOLAS,secqueville.mairie@wanadoo.fr
Monsieur,DUCOULOMBIER,mairie@saintaubinsurmer.fr
Monsieur,LECAPLAIN,mairie@brettevillesurodon.fr
Monsieur,SUARD,mairiedecauville@orange.fr
Monsieur,VASNIER,commune-chapelle-engerbold@orange.fr
Madame,PICARD,mairie.danvou@orange.fr
Monsieur,TURMEL,lassy.mairie@wanadoo.fr
Madame,MORICE,mairie.lenault@wanadoo.fr
Madame,LENEUVEU-LERUDULIER,mairie.leplessisgrimoult@wanadoo.fr
Monsieur,LECHAPTOIS,mairie.st.jeanleblanc@wanadoo.fr
Monsieur,SIQUOT,mairie.st-pierre-la-vieille@wanadoo.fr
Madame,CHAUFFRAY,mairie-stvigordesmezerets@wanadoo.fr
Madame,LAFORGUE-DESGUET,accueil@lionsurmer.fr
Monsieur,ENAULT,mairie.fe@wanadoo.fr
Madame,FARCY,mairiemouen@wanadoo.fr
Monsieur,MARIE,mairie@ville-verson.fr
Madame,COTHIER,mairie.bonnevillesurtouques@wanadoo.fr
Monsieur,TONON,mairiedecanapville@wanadoo.fr
Monsieur,ROUSSELIN,mairie.englesquevilleenauge@wanadoo.fr
Monsieur,PEDRONO,contact@saintarnoult14.fr
Madame,NOUVEL-ROUSSELOT,maire@mairiedetouques.fr
Monsieur,CHEVALLIER,mairie.tourgeville@wanadoo.fr
Madame,CURZYDLO,mairie2-vauville@orange.fr
Monsieur,AUGIER,mairie@deauville.fr
Monsieur,BOCQUET,gonneville.en.auge14.mairie@wanadoo.fr
Monsieur,PAZ,administration@mairie-mervillefranceville.fr
Monsieur,GUINGOUAIN,mairie.langrune@wanadoo.fr
Monsieur,HARDEL,mairie.cuverville.14840@wanadoo.fr
Madame,FRANCOISE-AUFFRET,mairie@demouville.fr
Monsieur,GARNIER,mairie-escoville@wanadoo.fr
Monsieur,ADAM,herouvillette@wanadoo.fr
Monsieur,MADELAINE,mairie-amfreville@wanadoo.fr
Monsieur,GARNIER,commune.bavent.accueil14@orange.fr
Madame,FOSSE,mairie.brevillelesmonts@wanadoo.fr
Monsieur,ADELAÏDE,secretariat@ranville.fr
Monsieur,LOINARD,colleville.my@orange.fr
Monsieur,LELANDAIS,accueil.hermanville@orange.fr
Monsieur,MARIE,benerville.mairie@wanadoo.fr
Monsieur,LEMONNIER,mairie.blonville@wanadoo.fr
Monsieur,POIRIER,mairie.mathieu@wanadoo.fr
Monsieur,SAINT,info@mairie-eterville.fr
Monsieur,GUILLEUX,mairie.maltot@wanadoo.fr
Madame,BEUVE,mairie.vieux@wanadoo.fr
Madame,BAUGAS,mairiebannevillelacampagne@orange.fr
Monsieur,PIELOT,mairie.sannerville@wanadoo.fr
Monsieur,SCELLES,cne.touffreville@wanadoo.fr
Monsieur,LOUVET,mairie@beaumontenauge.fr
Madame,MARTIN,mairie.glanville@wanadoo.fr
Monsieur,VAY,cme.st.etienne.la.thillaye@wanadoo.fr
Madame,LEFRANC,mairie.azif@wanadoo.fr
Monsieur,SCRIBE,mairieasnelles@wanadoo.fr
Monsieur,DE JOYBERT,meuvaines.mairie@wanadoo.fr
Monsieur,KERMOAL,mairie.stcomedefresne@wanadoo.fr
Monsieur,BELLOMO,contact@mairie-benouville.fr
Monsieur,CAUX,mairie.st.aubindarq@wanadoo.fr
Monsieur,VIRLOUVET,mairiederots@wanadoo.fr
Monsieur,LEPORTIER,contact@bernieres-sur-mer.com
Monsieur,LEFRAND,com.mairie@evreux.fr
Monsieur,BRUN,mairie.tournedossurseine@wanadoo.fr
Monsieur,JAMET,mairie@valdereuil.fr
Monsieur,LEROY,accueil@levaudreuil.fr
Monsieur,LHERMEROULT,mairie.berengevillelacampagne@orange.fr
Monsieur,DEBUS,mairie.cesseville@orange.fr
Monsieur,DUVAL,mairie.crestot@wanadoo.fr
Madame,MARIE,mairie.criquebeuf.la.campagne@wanadoo.fr
Monsieur,CARPENTIER,mairie-de-crosville-la-vieille@wanadoo.fr
Madame,BUSSIÉRE,mairie.daubeuf.la.campagne@wanadoo.fr
Madame,MAILLARD,mairie.ecauville27@orange.fr
Monsieur,LONCKE,ecquetot.mairie@wanadoo.fr
Monsieur,GUEROUT,mairie.epegard@gmail.fr
Monsieur,PISANI,mairie-epreville-pres-le-neubourg@wanadoo.fr
Monsieur,MACHETEL,mairie.feuguerolles@orange.fr
Madame,CARRERE-GODEBOUT,mairiegraveronsemerville@wanadoo.fr
Monsieur,PLOYART,mairiehectomare@wanadoo.fr
Monsieur,LEGENDRE,mairieiville@orange.fr
Monsieur,CARPENTIER,mairiemarbeuf@orange.fr
Madame,CHEVALIER,mairie@le-neubourg.fr
Monsieur,HENNART,mairie.quittebeuf@wanadoo.fr
Monsieur,ROUSSELIN,mairie.rouge.perriers@wanadoo.fr
Madame,DEPARIS,saintaubindecrosville@wanadoo.fr
Monsieur,HÉBERT,mairiestecolombelacommanderie@wanadoo.fr
Monsieur,HÉNON,mairie.steopportunedubosc@wanadoo.fr
Monsieur,CAVARD-GONGALLUD,mairie.le.tilleul.lambert@wanadoo.fr
Monsieur,LEFEBVRE,mairietremblayomonville@wanadoo.fr
Madame,NORMAND,mairieletroncq@orange.fr
Monsieur,VAUQUELIN,mairie-venon@wanadoo.fr
Monsieur,RAIMBOURG,mairie.villettes@numeo.fr
Monsieur,PLESSIS,mairiedevillezsurleneubourg@wanadoo.fr
Monsieur,LELARGE,mairie.vitot@wanadoo.fr
Monsieur,MENARD,sepe-perdreauville@wanadoo.fr
Madame,DELATRE,boisset.prevanches@wanadoo.fr
Monsieur,PRIEZ,mairiedeboncourt@wanadoo.fr
Madame,RIDARD,mairiecaillouetorgeville@wanadoo.fr
Monsieur,GRIMM,mairie.chaignes@wanadoo.fr
Madame,MATRINGE,mairie.chambray27@wanadoo.fr
Monsieur,BIGNON,mairie-le-cormier@wanadoo.fr
Monsieur,DE MONICAULT,mairiecroisy@wanadoo.fr
Madame,COUÂNON,mairie.douains@wanadoo.fr
Monsieur,BOISARD,communefains@orange.fr
Monsieur,POUCHIN,contact@fontainesousjouy.fr
Monsieur,GUENEAU,mairie-de-gadencourt@orange.fr
Madame,FERRE,mairie_hardencourt_cocherel@yahoo.fr
Monsieur,DURO,commune.hecourt@orange.fr
Monsieur,CARON,mairie.houlbec.cocherel@wanadoo.fr
Monsieur,NOEL,mairiedejouy@orange.fr
Monsieur,ROCHETTE,menilles@wanadoo.fr
Monsieur,LEHONGRE,mairie@pacy27.fr
Monsieur,KAESSER,plessis.hebert@wanadoo.fr
Monsieur,HEITZ,mairiederouvray27@orange.fr
Monsieur,MÉTAYER,mairie.staquilin@wanadoo.fr
Madame,LEMEILLEUR,mairielevaldavid@orange.fr
Monsieur,POISSON,mairievaux@wanadoo.fr
Madame,ELIE-PARQUET,villegats@gmail.com
Monsieur,AUFFRET,commune.balines@wanadoo.fr
Monsieur,OBADIA,mairielesbarils@orange.fr
Monsieur,LEBLANC,mairie-de-courteilles@wanadoo.fr
Monsieur,OSMOND,mairiedemandres@laposte.net
Monsieur,LAURAIN,mairie.piseux@wanadoo.fr
Monsieur,SOUCHAY,pullay@wanadoo.fr
Madame,DHEYGERS-BINTEIN,mairie.stvictoravre@gmail.com
Monsieur,RIVEMALE,mairieverneuil@verneuilsuravre.fr
Monsieur,BEAL,mairie-d-amecourt@wanadoo.fr
Madame,LECAT-DUMONTIER,bazincourt@wanadoo.fr
Monsieur,RASSAËRT,administration.generale@mairie-gisors.fr
Madame,THÉBAULT,mairiesaintdenisleferment@wanadoo.fr
Madame,BERTOU,mairie.boisemont27@wanadoo.fr
Monsieur,BROUX,mairie.bouchevilliers@orange.fr
Monsieur,LE NAOUR,mairie.chauvincourt-provemont@orange.fr
Monsieur,LAURY,mairie.coudray@wanadoo.fr
Monsieur,LECOZE,mairie-doudeauvillevexin@orange.fr
Monsieur,BEAUFILS,mairie.etrepagny@wanadoo.fr
Monsieur,DEGRAEVE,mairie.farceaux@orange.fr
Madame,FORZY,communegamachesenvexin@orange.fr
Monsieur,BOULANGER,mairie.hacqueville@orange.fr
Monsieur,LETIERCE,mairie.hebecourt27@bbox.fr
Monsieur,LAINE,mairie.longchamps@wanadoo.fr
Monsieur,DUVAL,mairie.mainneville@orange.fr
Monsieur,LAINÉ,mairiemartagny@orange.fr
Monsieur,DUBOS,mairie.mesnil.sous.vienne@orange.fr
Monsieur,GRIFFON,mairiedemorgny@wanadoo.fr
Monsieur,PINEL,mairielng@orange.fr
Monsieur,CHAPERON,mairie.nojeon@wanadoo.fr
Monsieur,MABYRE,mairie-puchay@orange.fr
Monsieur,CHANTRELLE,mariesaintemarie@wanadoo.fr
Monsieur,DUPUY,commune-de-sancourt@orange.fr
Monsieur,DECHAUMONT,mairie.saussaylacampagne@orange.fr
Monsieur,MULLER,mairie.lethil@wanadoo.fr
Madame,LERAY,bauxdebreteuil@wanadoo.fr
Monsieur,CORNET,sivos@sivos-mairie-bemecourt.fr
Monsieur,CHÉRON,mairie-breteuil@orange.fr
Monsieur,PINCHON,mairie-lechesne@wanadoo.fr
Monsieur,BOUCHÉ,mairie.cintray@wanadoo.fr
Monsieur,TOUSSAINT,mairie.condesuriton@wanadoo.fr
Madame,MESNEL,damemarie@free.fr
Monsieur,HAAS,mairiefrancheville@wanadoo.fr
Monsieur,CRENICY,mairieguernanville@wanadoo.fr
Monsieur,LOUVARD,mairie.lagueroulde@orange.fr
Monsieur,WOHLSCHLEGEL,la-mairie27@wanadoo.fr
Monsieur,HEURTEBISE,mairie.saintnicolasdattez@orange.fr
Monsieur,BRAULT,mairie.stouendattez@orange.fr
Monsieur,SURMULET,mairiestemargueritedelautel@wanadoo.fr
Madame,DROUIN,mairiedebarc@wanadoo.fr
Madame,MABIRE,mairiedebarquet@wanadoo.fr
Monsieur,LE ROUX,mairie1@beaumont-le-roger.fr
Madame,LECONTE,mairie.beaumontel@wanadoo.fr
Monsieur,LELOUP,mairie.berville.l.c@wanadoo.fr
Monsieur,BEAUFILS,bray.mairie@wanadoo.fr
Madame,CARISSAN,mairie-de-combon@wanadoo.fr
Monsieur,LECOQ,mairiecardenville@wanadoo.fr
Monsieur,ROEHM,mairiedegoupillieres@yahoo.fr
Madame,PERRAUDIN,grosleysurrisle.mairie@sfr.fr
Monsieur,WEBER,mairie.perriers-la-campagne@wanadoo.fr
Madame,DESFRESNE,mairieleplessisstopportune@wanadoo.fr
Monsieur,JUIN,mairieromillylaputhenaye@wanadoo.fr
Monsieur,RENOULT,mairie.tilleuldameagnes@wanadoo.fr
Monsieur,MOAL,mairie.le.tilleul.othon@wanadoo.fr
Monsieur,MACH,mairie.arnieres@wanadoo.fr
Madame,JEANNE,mairie.aulnaysuriton@wanadoo.fr
Monsieur,HUBERT,mairiebauxsaintecroix@wanadoo.fr
Monsieur,DUCLOS,bernienville.commune@wanadoo.fr
Monsieur,MAILLARD,communecauge@wanadoo.fr
Monsieur,THÉBAUD,mairie.claville@wanadoo.fr
Monsieur,SENKEWITCH,mairie.parville@wanadoo.fr
Monsieur,WALASZEK,mairieleplessisgrohan@wanadoo.fr
Monsieur,GROIZELEAU,jfgallerne@ville-saintse27.fr
Monsieur,WALLART,mairietbh@orange.fr
Monsieur,SIMON,mairielesventes27@orange.fr
Monsieur,CAVELIER,mairie.beaubray@wanadoo.fr
Monsieur,RIOULT,mairie.labonneville.iton@wanadoo.fr
Monsieur,BOURLIER,mairie.burey@wanadoo.fr
Monsieur,LEFORT,mairie.champ.dolent@wanadoo.fr
Monsieur,FRICHOT,collandres.quincarnon@orange.fr
Monsieur,RECOURS,mairie@conchesenouche.com
Monsieur,LAMY,commune.lacroisille@orange.fr
Monsieur,DULUT,commune-emanville@orange.fr
Monsieur,BRARD,mairie.faverolles-la-campagne@orange.fr
Monsieur,BEAUTIER,mairiefhc@yahoo.fr
Monsieur,DUFOSSEY,mairielefidelaire@wanadoo.fr
Monsieur,FARIEUX,mairielefresne@wanadoo.fr
Monsieur,CRESTEY-HONORE,mairie.gaudreville@wanadoo.fr
Monsieur,BLESTEL,mairieglisolles@orange.fr
Monsieur,CAPELLE,mairielouversey@wanadoo.fr
Monsieur,BRASSENX,mairie.lemesnilhardray@orange.fr
Monsieur,LOTHON,mairie.nagel.seez.mesnil@wanadoo.fr
Madame,HUBERT,nogentlesec.mairie@wanadoo.fr
Monsieur,JACOB,mairie.ormes27@orange.fr
Monsieur,MORISSET,mairie.dorvaux@wanadoo.fr
Monsieur,SAPOWICZ,mairie.portes472@orange.fr
Monsieur,HAPDEY,saint-elier.mairie@orange.fr
Monsieur,RONGRAIS,mairie.stemarthe@wanadoo.fr
Monsieur,BOUVET,mairie.sebecourt@wanadoo.fr
Monsieur,LECORNU,mairie@vernon27.fr
Monsieur,ÉON,mairie-berville-sur-mer@wanadoo.fr
Monsieur,COLSON,mairie@beuzeville.fr
Monsieur,HOUSSARD,mairie.boulleville@wanadoo.fr
Madame,LECERF,mairie.conteville@wanadoo.fr
Madame,POURDIEU,mairiefatouville-grestain@wanadoo.fr
Monsieur,PRENTOUT,fiquefleur.mairie@wanadoo.fr
Monsieur,MARMION,mairie.fort.moville@orange.fr
Monsieur,FONTAINE,foulbec.mairie@wanadoo.fr
Monsieur,ROUSSEL,mairie.lalandestleger@orange.fr
Monsieur,DOZEVILLE,mairiemannevillelaraoult@hotmail.com
Monsieur,DELABRIÈRE,mairie-martainville@orange.fr
Madame,KOLACZ,mairie.saintmaclou@wanadoo.fr
Madame,HOUSSAYE,comune.stpierreduval@wanadoo.fr
Monsieur,LEPREVOST,mairie-stsulpicedegrimbouville@orange.fr
Monsieur,DELABRIÈRE,mairie.letorpt@orange.fr
Monsieur,HAROU,mairie.vannecrocq@orange.fr
Monsieur,ALBENQUE,mairie.authieux@orange.fr
Monsieur,MOREL,secretariatmairieblr@wanadoo.fr
Monsieur,FRESLON,mairie-laboissiere@wanadoo.fr
Madame,LEMONNE,mairie.bretagnolles@orange.fr
Monsieur,SAULNIER,mairie.champigny@wanadoo.fr
Monsieur,COCHON,mairie.chavignybailleul@orange.fr
Monsieur,CISSEY,mairie.coudres@wanadoo.fr
Monsieur,HEBERT,mairie.laforetduparc@wanadoo.fr
Madame,GIPSON,commune.foucrainville@orange.fr
Monsieur,DESSAINT,mairie.fresney@wanadoo.fr
Monsieur,FAUCHET,mairie.garencieres@wanadoo.fr
Monsieur,COLLEU,mairie-grossoeuvre@wanadoo.fr
Monsieur,PICHOIS,mairie-de-lhabit@wanadoo.fr
Madame,BONNARD,mairie.jumelles@orange.fr
Monsieur,LEBLOND,mairie-lignerolles27@orange.fr
Monsieur,ALLANO,mairiedemouettes@wibox.fr
Monsieur,KELLO,mairie@mousseaux-neuville.fr
Monsieur,FAIVRE,mairie-de-prey@wanadoo.fr
Mademoiselle,GUESNET,mairie.quessigny@orange.fr
Monsieur,MASSON,mairie@ville-st-andre-eure.fr
Monsieur,CONFAIS,mairie.stgermain.de.fresney@wanadoo.fr
Monsieur,BAZIRE,mairie-saintlaurentdesbois27@wanadoo.fr
Monsieur,CAILLEUX,serez@orange.fr
Monsieur,HIE,barville.mairie@orange.fr
Monsieur,JOURDAN,mairiebazoques@orange.fr
Monsieur,TOUTAIN,mairiebournainvillefaverolles@wanadoo.fr
Madame,JOUAS,mairie.chap.hareng@nordnet.fr
Madame,MORINEAU,drucourt.mairie@wanadoo.fr
Madame,LEBOCEY,mairie.duranville@orange.fr
Monsieur,VERKINDER,mairiefavril@wanadoo.fr
Monsieur,MESNIERE,mairie-folleville@orange.fr
Monsieur,GUICHARD,mairie-fontaine-la-louvet@orange.fr
Monsieur,FAUVILLE,mairie-heudrevilleenlieuvin@wanadoo.fr
Monsieur,DE LYE,mairie-piencourt@voila.fr
Monsieur,DESCHAMPS,mairielesplaces@orange.fr
Madame,PARIS-TOUQUET,mairie.leplanquay@orange.fr
Monsieur,ESPALDET,mairie.staubindescellon@orange.fr
Monsieur,BOULAYE,mairie.st.germain.la.campagne@wanadoo.fr
Monsieur,BEAUNIER,mairie.saintmardsdefresne@orange.fr
Monsieur,FAMERY,mairie.stvincentduboulay@orange.fr
Monsieur,TOUZE,mairieletheilnolent@orange.fr
Monsieur,PARIS,mairie.thiberville@wanadoo.fr
Monsieur,FLAMEN,mairieavrilly@wanadoo.fr
Monsieur,ROULLEAU,mairie.buissurdamville@wanadoo.fr
Madame,RENARD,emile.denise27@orange.fr
Monsieur,LESAGE,mairie-corneuil@wanadoo.fr
Monsieur,LEVEE,mairie-de-damville@wanadoo.fr
Monsieur,QUEMIN,les-essarts@wanadoo.fr
Monsieur,ESPRIT,mairie.gouville@wanadoo.fr
Monsieur,MESNEL,mairie.de.grandvilliers@wibox.fr
Madame,BONNARD,communedemanthelon@wanadoo.fr
Monsieur,DORGE,mairie-roman@wanadoo.fr
Madame,SEVIN,mairie.roncenay.authenay@cegetel.net
Monsieur,GODEST,commune.lesacq@wanadoo.fr
Madame,REBER,mairie.sylvains-les-moulins@wanadoo.fr
Monsieur,PHIQUEPRON,mairiethomerlasogne@wanadoo.fr
Madame,WATTEL,mairie.villalet@nordnet.fr
Madame,CORMIER,ambenay.mairie@wanadoo.fr
Madame,COMPAGNON,mairie.boisarnault@wanadoo.fr
Madame,SALMON,mairie.les.bottereaux@wanadoo.fr
